"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 23 17:55:46 GMT 2024","Wed Oct 23 17:55:51 GMT 2024","5150","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","EpamHomepage_HamburgerMenu",""
"failed","Wed Oct 23 17:55:46 GMT 2024","Wed Oct 23 17:55:51 GMT 2024","5138","","EpamWebTests.PageTests.InsightsPageTests","","EpamWebTests.PageTests.InsightsPageTests","","EpamInsightsPage_SearchFunctionalityCheck",""
"failed","Wed Oct 23 17:55:46 GMT 2024","Wed Oct 23 17:55:47 GMT 2024","1753","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","EpamHomepage_TitleCheck",""
"passed","Wed Oct 23 17:55:46 GMT 2024","Wed Oct 23 17:55:51 GMT 2024","5165","","EpamWebTests.PageTests.InsightsPageTests","","EpamWebTests.PageTests.InsightsPageTests","","EpamInsightsPage_FindButtonRedirectCheck",""
