"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 06 17:56:43 GMT 2024","Wed Nov 06 17:56:59 GMT 2024","16233","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","EpamHomepage_HamburgerMenu",""
"passed","Wed Nov 06 17:56:43 GMT 2024","Wed Nov 06 17:56:58 GMT 2024","14941","","EpamWebTests.PageTests.InsightsPageTests","","EpamWebTests.PageTests.InsightsPageTests","","EpamInsightsPage_FindButtonRedirectCheck",""
"passed","Wed Nov 06 17:56:43 GMT 2024","Wed Nov 06 17:56:58 GMT 2024","14968","","EpamWebTests.PageTests.InsightsPageTests","","EpamWebTests.PageTests.InsightsPageTests","","EpamInsightsPage_SearchFunctionalityCheck",""
"passed","Wed Nov 06 17:56:43 GMT 2024","Wed Nov 06 17:56:49 GMT 2024","5816","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","Google_NetworkConnectionCheck",""
"failed","Wed Nov 06 17:56:43 GMT 2024","Wed Nov 06 17:56:58 GMT 2024","15436","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","EpamHomepage_TitleCheck",""
