"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 07 19:38:10 GMT 2024","Thu Nov 07 19:38:26 GMT 2024","15674","","EpamWebTests.PageTests.InsightsPageTests","","EpamWebTests.PageTests.InsightsPageTests","","EpamInsightsPage_FindButtonRedirectCheck",""
"failed","Thu Nov 07 19:38:10 GMT 2024","Thu Nov 07 19:38:27 GMT 2024","16758","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","EpamHomepage_HamburgerMenu",""
"passed","Thu Nov 07 19:38:10 GMT 2024","Thu Nov 07 19:38:23 GMT 2024","13375","","EpamWebTests.PageTests.InsightsPageTests","","EpamWebTests.PageTests.InsightsPageTests","","EpamInsightsPage_SearchFunctionalityCheck",""
"passed","Thu Nov 07 19:38:10 GMT 2024","Thu Nov 07 19:38:16 GMT 2024","6529","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","Google_NetworkConnectionCheck",""
"failed","Thu Nov 07 19:38:10 GMT 2024","Thu Nov 07 19:38:27 GMT 2024","17193","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","EpamHomepage_TitleCheck",""
