"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 23 16:54:09 GMT 2024","Wed Oct 23 16:54:20 GMT 2024","11251","","EpamWebTests.PageTests.InsightsPageTests","","EpamWebTests.PageTests.InsightsPageTests","","EpamInsightsPage_FindButtonRedirectCheck",""
"passed","Wed Oct 23 16:54:09 GMT 2024","Wed Oct 23 16:54:25 GMT 2024","15752","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","EpamHomepage_HamburgerMenu",""
"passed","Wed Oct 23 16:54:09 GMT 2024","Wed Oct 23 16:54:24 GMT 2024","15055","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","EpamHomepage_TitleCheck",""
"passed","Wed Oct 23 16:54:09 GMT 2024","Wed Oct 23 16:54:26 GMT 2024","17195","","EpamWebTests.PageTests.InsightsPageTests","","EpamWebTests.PageTests.InsightsPageTests","","EpamInsightsPage_SearchFunctionalityCheck",""
