"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Oct 24 17:16:09 GMT 2024","Thu Oct 24 17:16:10 GMT 2024","1709","","EpamWebTests.PageTests.InsightsPageTests","","EpamWebTests.PageTests.InsightsPageTests","","EpamInsightsPage_SearchFunctionalityCheck",""
"passed","Thu Oct 24 17:16:09 GMT 2024","Thu Oct 24 17:16:13 GMT 2024","4497","","EpamWebTests.PageTests.InsightsPageTests","","EpamWebTests.PageTests.InsightsPageTests","","EpamInsightsPage_FindButtonRedirectCheck",""
"passed","Thu Oct 24 17:16:09 GMT 2024","Thu Oct 24 17:16:13 GMT 2024","4734","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","EpamHomepage_HamburgerMenu",""
"failed","Thu Oct 24 17:16:09 GMT 2024","Thu Oct 24 17:16:10 GMT 2024","1709","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","EpamHomepage_TitleCheck",""
