"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 24 20:08:45 GMT 2024","Thu Oct 24 20:08:50 GMT 2024","4568","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","EpamHomepage_TitleCheck",""
"failed","Thu Oct 24 20:08:45 GMT 2024","Thu Oct 24 20:08:51 GMT 2024","5631","","EpamWebTests.PageTests.InsightsPageTests","","EpamWebTests.PageTests.InsightsPageTests","","EpamInsightsPage_FindButtonRedirectCheck",""
"failed","Thu Oct 24 20:08:45 GMT 2024","Thu Oct 24 20:08:47 GMT 2024","1641","","EpamWebTests.PageTests.Tests","","EpamWebTests.PageTests.Tests","","EpamHomepage_HamburgerMenu",""
"passed","Thu Oct 24 20:08:45 GMT 2024","Thu Oct 24 20:08:51 GMT 2024","6017","","EpamWebTests.PageTests.InsightsPageTests","","EpamWebTests.PageTests.InsightsPageTests","","EpamInsightsPage_SearchFunctionalityCheck",""
